區域,起點,終點
0,0,5
0,0,23
0,0,4
0,0,15
0,0,21
0,0,10
0,5,23
0,5,4
0,5,15
0,5,21
0,5,10
0,5,0
0,23,4
0,23,15
0,23,21
0,23,10
0,23,0
0,4,15
0,4,21
0,4,10
0,4,0
0,15,21
0,15,10
0,15,0
0,21,10
0,21,0
0,10,0
1,0,18
1,0,8
1,0,14
1,0,13
1,0,23
1,0,19
1,0,16
1,0,5
1,18,8
1,18,14
1,18,13
1,18,23
1,18,19
1,18,16
1,18,5
1,18,0
1,8,14
1,8,13
1,8,23
1,8,19
1,8,16
1,8,5
1,8,0
1,14,13
1,14,23
1,14,19
1,14,16
1,14,5
1,14,0
1,13,23
1,13,19
1,13,16
1,13,5
1,13,0
1,23,19
1,23,16
1,23,5
1,23,0
1,19,16
1,19,5
1,19,0
1,16,5
1,16,0
1,5,0
2,0,12
2,0,18
2,0,9
2,0,17
2,0,22
2,0,11
2,0,6
2,0,7
2,0,1
2,0,8
2,12,18
2,12,9
2,12,17
2,12,22
2,12,11
2,12,6
2,12,7
2,12,1
2,12,8
2,12,0
2,18,9
2,18,17
2,18,22
2,18,11
2,18,6
2,18,7
2,18,1
2,18,8
2,18,0
2,9,17
2,9,22
2,9,11
2,9,6
2,9,7
2,9,1
2,9,8
2,9,0
2,17,22
2,17,11
2,17,6
2,17,7
2,17,1
2,17,8
2,17,0
2,22,11
2,22,6
2,22,7
2,22,1
2,22,8
2,22,0
2,11,6
2,11,7
2,11,1
2,11,8
2,11,0
2,6,7
2,6,1
2,6,8
2,6,0
2,7,1
2,7,8
2,7,0
2,1,8
2,1,0
2,8,0
3,0,3
3,0,2
3,0,20
3,0,24
3,0,11
3,0,12
3,0,17
3,0,6
3,3,2
3,3,20
3,3,24
3,3,11
3,3,12
3,3,17
3,3,6
3,3,0
3,2,20
3,2,24
3,2,11
3,2,12
3,2,17
3,2,6
3,2,0
3,20,24
3,20,11
3,20,12
3,20,17
3,20,6
3,20,0
3,24,11
3,24,12
3,24,17
3,24,6
3,24,0
3,11,12
3,11,17
3,11,6
3,11,0
3,12,17
3,12,6
3,12,0
3,17,6
3,17,0
3,6,0
