區域,起點,終點
0,0,15
0,0,11
0,0,26
0,0,16
0,0,13
0,0,30
0,0,19
0,0,32
0,0,3
0,15,11
0,15,26
0,15,16
0,15,13
0,15,30
0,15,19
0,15,32
0,15,3
0,15,0
0,11,26
0,11,16
0,11,13
0,11,30
0,11,19
0,11,32
0,11,3
0,11,0
0,26,16
0,26,13
0,26,30
0,26,19
0,26,32
0,26,3
0,26,0
0,16,13
0,16,30
0,16,19
0,16,32
0,16,3
0,16,0
0,13,30
0,13,19
0,13,32
0,13,3
0,13,0
0,30,19
0,30,32
0,30,3
0,30,0
0,19,32
0,19,3
0,19,0
0,32,3
0,32,0
0,3,0
1,0,15
1,0,17
1,0,9
1,0,23
1,0,14
1,0,2
1,0,12
1,0,27
1,0,26
1,0,32
1,0,1
1,0,4
1,15,17
1,15,9
1,15,23
1,15,14
1,15,2
1,15,12
1,15,27
1,15,26
1,15,32
1,15,1
1,15,4
1,15,0
1,17,9
1,17,23
1,17,14
1,17,2
1,17,12
1,17,27
1,17,26
1,17,32
1,17,1
1,17,4
1,17,0
1,9,23
1,9,14
1,9,2
1,9,12
1,9,27
1,9,26
1,9,32
1,9,1
1,9,4
1,9,0
1,23,14
1,23,2
1,23,12
1,23,27
1,23,26
1,23,32
1,23,1
1,23,4
1,23,0
1,14,2
1,14,12
1,14,27
1,14,26
1,14,32
1,14,1
1,14,4
1,14,0
1,2,12
1,2,27
1,2,26
1,2,32
1,2,1
1,2,4
1,2,0
1,12,27
1,12,26
1,12,32
1,12,1
1,12,4
1,12,0
1,27,26
1,27,32
1,27,1
1,27,4
1,27,0
1,26,32
1,26,1
1,26,4
1,26,0
1,32,1
1,32,4
1,32,0
1,1,4
1,1,0
1,4,0
2,0,4
2,0,28
2,0,31
2,0,6
2,0,29
2,0,10
2,0,34
2,0,8
2,0,7
2,0,2
2,0,33
2,0,35
2,0,25
2,0,20
2,0,1
2,4,28
2,4,31
2,4,6
2,4,29
2,4,10
2,4,34
2,4,8
2,4,7
2,4,2
2,4,33
2,4,35
2,4,25
2,4,20
2,4,1
2,4,0
2,28,31
2,28,6
2,28,29
2,28,10
2,28,34
2,28,8
2,28,7
2,28,2
2,28,33
2,28,35
2,28,25
2,28,20
2,28,1
2,28,0
2,31,6
2,31,29
2,31,10
2,31,34
2,31,8
2,31,7
2,31,2
2,31,33
2,31,35
2,31,25
2,31,20
2,31,1
2,31,0
2,6,29
2,6,10
2,6,34
2,6,8
2,6,7
2,6,2
2,6,33
2,6,35
2,6,25
2,6,20
2,6,1
2,6,0
2,29,10
2,29,34
2,29,8
2,29,7
2,29,2
2,29,33
2,29,35
2,29,25
2,29,20
2,29,1
2,29,0
2,10,34
2,10,8
2,10,7
2,10,2
2,10,33
2,10,35
2,10,25
2,10,20
2,10,1
2,10,0
2,34,8
2,34,7
2,34,2
2,34,33
2,34,35
2,34,25
2,34,20
2,34,1
2,34,0
2,8,7
2,8,2
2,8,33
2,8,35
2,8,25
2,8,20
2,8,1
2,8,0
2,7,2
2,7,33
2,7,35
2,7,25
2,7,20
2,7,1
2,7,0
2,2,33
2,2,35
2,2,25
2,2,20
2,2,1
2,2,0
2,33,35
2,33,25
2,33,20
2,33,1
2,33,0
2,35,25
2,35,20
2,35,1
2,35,0
2,25,20
2,25,1
2,25,0
2,20,1
2,20,0
2,1,0
3,0,8
3,0,5
3,0,21
3,0,36
3,0,33
3,0,7
3,0,31
3,0,18
3,0,20
3,0,24
3,0,29
3,0,22
3,8,5
3,8,21
3,8,36
3,8,33
3,8,7
3,8,31
3,8,18
3,8,20
3,8,24
3,8,29
3,8,22
3,8,0
3,5,21
3,5,36
3,5,33
3,5,7
3,5,31
3,5,18
3,5,20
3,5,24
3,5,29
3,5,22
3,5,0
3,21,36
3,21,33
3,21,7
3,21,31
3,21,18
3,21,20
3,21,24
3,21,29
3,21,22
3,21,0
3,36,33
3,36,7
3,36,31
3,36,18
3,36,20
3,36,24
3,36,29
3,36,22
3,36,0
3,33,7
3,33,31
3,33,18
3,33,20
3,33,24
3,33,29
3,33,22
3,33,0
3,7,31
3,7,18
3,7,20
3,7,24
3,7,29
3,7,22
3,7,0
3,31,18
3,31,20
3,31,24
3,31,29
3,31,22
3,31,0
3,18,20
3,18,24
3,18,29
3,18,22
3,18,0
3,20,24
3,20,29
3,20,22
3,20,0
3,24,29
3,24,22
3,24,0
3,29,22
3,29,0
3,22,0
