區域,起點,終點
0,0,5
0,0,52
0,0,62
0,0,68
0,0,10
0,0,60
0,0,57
0,0,27
0,0,35
0,0,9
0,0,72
0,0,59
0,0,37
0,0,17
0,0,20
0,0,54
0,0,31
0,0,24
0,5,52
0,5,62
0,5,68
0,5,10
0,5,60
0,5,57
0,5,27
0,5,35
0,5,9
0,5,72
0,5,59
0,5,37
0,5,17
0,5,20
0,5,54
0,5,31
0,5,24
0,5,0
0,52,62
0,52,68
0,52,10
0,52,60
0,52,57
0,52,27
0,52,35
0,52,9
0,52,72
0,52,59
0,52,37
0,52,17
0,52,20
0,52,54
0,52,31
0,52,24
0,52,0
0,62,68
0,62,10
0,62,60
0,62,57
0,62,27
0,62,35
0,62,9
0,62,72
0,62,59
0,62,37
0,62,17
0,62,20
0,62,54
0,62,31
0,62,24
0,62,0
0,68,10
0,68,60
0,68,57
0,68,27
0,68,35
0,68,9
0,68,72
0,68,59
0,68,37
0,68,17
0,68,20
0,68,54
0,68,31
0,68,24
0,68,0
0,10,60
0,10,57
0,10,27
0,10,35
0,10,9
0,10,72
0,10,59
0,10,37
0,10,17
0,10,20
0,10,54
0,10,31
0,10,24
0,10,0
0,60,57
0,60,27
0,60,35
0,60,9
0,60,72
0,60,59
0,60,37
0,60,17
0,60,20
0,60,54
0,60,31
0,60,24
0,60,0
0,57,27
0,57,35
0,57,9
0,57,72
0,57,59
0,57,37
0,57,17
0,57,20
0,57,54
0,57,31
0,57,24
0,57,0
0,27,35
0,27,9
0,27,72
0,27,59
0,27,37
0,27,17
0,27,20
0,27,54
0,27,31
0,27,24
0,27,0
0,35,9
0,35,72
0,35,59
0,35,37
0,35,17
0,35,20
0,35,54
0,35,31
0,35,24
0,35,0
0,9,72
0,9,59
0,9,37
0,9,17
0,9,20
0,9,54
0,9,31
0,9,24
0,9,0
0,72,59
0,72,37
0,72,17
0,72,20
0,72,54
0,72,31
0,72,24
0,72,0
0,59,37
0,59,17
0,59,20
0,59,54
0,59,31
0,59,24
0,59,0
0,37,17
0,37,20
0,37,54
0,37,31
0,37,24
0,37,0
0,17,20
0,17,54
0,17,31
0,17,24
0,17,0
0,20,54
0,20,31
0,20,24
0,20,0
0,54,31
0,54,24
0,54,0
0,31,24
0,31,0
0,24,0
1,0,62
1,0,36
