區域,起點,終點
0,0,10
0,0,32
0,0,30
0,0,23
0,0,40
0,0,53
0,0,19
0,0,14
0,0,42
0,0,21
0,0,28
0,0,36
0,0,43
0,0,35
0,0,60
0,10,32
0,10,30
0,10,23
0,10,40
0,10,53
0,10,19
0,10,14
0,10,42
0,10,21
0,10,28
0,10,36
0,10,43
0,10,35
0,10,60
0,10,0
0,32,30
0,32,23
0,32,40
0,32,53
0,32,19
0,32,14
0,32,42
0,32,21
0,32,28
0,32,36
0,32,43
0,32,35
0,32,60
0,32,0
0,30,23
0,30,40
0,30,53
0,30,19
0,30,14
0,30,42
0,30,21
0,30,28
0,30,36
0,30,43
0,30,35
0,30,60
0,30,0
0,23,40
0,23,53
0,23,19
0,23,14
0,23,42
0,23,21
0,23,28
0,23,36
0,23,43
0,23,35
0,23,60
0,23,0
0,40,53
0,40,19
0,40,14
0,40,42
0,40,21
0,40,28
0,40,36
0,40,43
0,40,35
0,40,60
0,40,0
0,53,19
0,53,14
0,53,42
0,53,21
0,53,28
0,53,36
0,53,43
0,53,35
0,53,60
0,53,0
0,19,14
0,19,42
0,19,21
0,19,28
0,19,36
0,19,43
0,19,35
0,19,60
0,19,0
0,14,42
0,14,21
0,14,28
0,14,36
0,14,43
0,14,35
0,14,60
0,14,0
0,42,21
0,42,28
0,42,36
0,42,43
0,42,35
0,42,60
0,42,0
0,21,28
0,21,36
0,21,43
0,21,35
0,21,60
0,21,0
0,28,36
0,28,43
0,28,35
0,28,60
0,28,0
0,36,43
0,36,35
0,36,60
0,36,0
0,43,35
0,43,60
0,43,0
0,35,60
0,35,0
0,60,0
1,0,21
1,0,38
1,0,44
1,0,20
1,0,12
1,0,27
1,0,16
1,0,53
1,0,1
1,0,48
1,0,51
1,0,36
1,0,18
1,0,60
1,0,41
1,0,55
1,0,33
1,0,29
1,0,10
1,0,50
1,21,38
1,21,44
1,21,20
1,21,12
1,21,27
1,21,16
1,21,53
1,21,1
1,21,48
1,21,51
1,21,36
1,21,18
1,21,60
1,21,41
1,21,55
1,21,33
1,21,29
1,21,10
1,21,50
1,21,0
1,38,44
1,38,20
1,38,12
1,38,27
1,38,16
1,38,53
1,38,1
1,38,48
1,38,51
1,38,36
1,38,18
1,38,60
1,38,41
1,38,55
1,38,33
1,38,29
1,38,10
1,38,50
1,38,0
1,44,20
1,44,12
1,44,27
1,44,16
1,44,53
1,44,1
1,44,48
1,44,51
1,44,36
1,44,18
1,44,60
1,44,41
1,44,55
1,44,33
1,44,29
1,44,10
1,44,50
1,44,0
1,20,12
1,20,27
1,20,16
1,20,53
1,20,1
1,20,48
1,20,51
1,20,36
1,20,18
1,20,60
1,20,41
1,20,55
1,20,33
1,20,29
1,20,10
1,20,50
1,20,0
1,12,27
1,12,16
1,12,53
1,12,1
1,12,48
1,12,51
1,12,36
1,12,18
1,12,60
1,12,41
1,12,55
1,12,33
1,12,29
1,12,10
1,12,50
1,12,0
1,27,16
1,27,53
1,27,1
1,27,48
1,27,51
1,27,36
1,27,18
1,27,60
1,27,41
1,27,55
1,27,33
1,27,29
1,27,10
1,27,50
1,27,0
1,16,53
1,16,1
1,16,48
1,16,51
1,16,36
1,16,18
1,16,60
1,16,41
1,16,55
1,16,33
1,16,29
1,16,10
1,16,50
1,16,0
1,53,1
1,53,48
1,53,51
1,53,36
1,53,18
1,53,60
1,53,41
1,53,55
1,53,33
1,53,29
1,53,10
1,53,50
1,53,0
1,1,48
1,1,51
1,1,36
1,1,18
1,1,60
1,1,41
1,1,55
1,1,33
1,1,29
1,1,10
1,1,50
1,1,0
1,48,51
1,48,36
1,48,18
1,48,60
1,48,41
1,48,55
1,48,33
1,48,29
1,48,10
1,48,50
1,48,0
1,51,36
1,51,18
1,51,60
1,51,41
1,51,55
1,51,33
1,51,29
1,51,10
1,51,50
1,51,0
1,36,18
1,36,60
1,36,41
1,36,55
1,36,33
1,36,29
1,36,10
1,36,50
1,36,0
1,18,60
1,18,41
1,18,55
1,18,33
1,18,29
1,18,10
1,18,50
1,18,0
1,60,41
1,60,55
1,60,33
1,60,29
1,60,10
1,60,50
1,60,0
1,41,55
1,41,33
1,41,29
1,41,10
1,41,50
1,41,0
1,55,33
1,55,29
1,55,10
1,55,50
1,55,0
1,33,29
1,33,10
1,33,50
1,33,0
1,29,10
1,29,50
1,29,0
1,10,50
1,10,0
1,50,0
2,0,6
2,0,9
2,0,2
2,0,39
2,0,4
2,0,59
2,0,11
2,0,58
2,0,3
2,0,22
2,0,29
2,0,41
2,0,31
2,0,37
2,0,52
2,0,56
2,0,54
2,0,55
2,0,48
2,0,20
2,0,5
2,0,8
2,0,45
2,0,15
2,0,13
2,6,9
2,6,2
2,6,39
2,6,4
2,6,59
2,6,11
2,6,58
2,6,3
2,6,22
2,6,29
2,6,41
2,6,31
2,6,37
2,6,52
2,6,56
2,6,54
2,6,55
2,6,48
2,6,20
2,6,5
2,6,8
2,6,45
2,6,15
2,6,13
2,6,0
2,9,2
2,9,39
2,9,4
2,9,59
2,9,11
2,9,58
2,9,3
2,9,22
2,9,29
2,9,41
2,9,31
2,9,37
2,9,52
2,9,56
2,9,54
2,9,55
2,9,48
2,9,20
2,9,5
2,9,8
2,9,45
2,9,15
2,9,13
2,9,0
2,2,39
2,2,4
2,2,59
2,2,11
2,2,58
2,2,3
2,2,22
2,2,29
2,2,41
2,2,31
2,2,37
2,2,52
2,2,56
2,2,54
2,2,55
2,2,48
2,2,20
2,2,5
2,2,8
2,2,45
2,2,15
2,2,13
2,2,0
2,39,4
2,39,59
2,39,11
2,39,58
2,39,3
2,39,22
2,39,29
2,39,41
2,39,31
2,39,37
2,39,52
2,39,56
2,39,54
2,39,55
2,39,48
2,39,20
2,39,5
2,39,8
2,39,45
2,39,15
2,39,13
2,39,0
2,4,59
2,4,11
2,4,58
2,4,3
2,4,22
2,4,29
2,4,41
2,4,31
2,4,37
2,4,52
2,4,56
2,4,54
2,4,55
2,4,48
2,4,20
2,4,5
2,4,8
2,4,45
2,4,15
2,4,13
2,4,0
2,59,11
2,59,58
2,59,3
2,59,22
2,59,29
2,59,41
2,59,31
2,59,37
2,59,52
2,59,56
2,59,54
2,59,55
2,59,48
2,59,20
2,59,5
2,59,8
2,59,45
2,59,15
2,59,13
2,59,0
2,11,58
2,11,3
2,11,22
2,11,29
2,11,41
2,11,31
2,11,37
2,11,52
2,11,56
2,11,54
2,11,55
2,11,48
2,11,20
2,11,5
2,11,8
2,11,45
2,11,15
2,11,13
2,11,0
2,58,3
2,58,22
2,58,29
2,58,41
2,58,31
2,58,37
2,58,52
2,58,56
2,58,54
2,58,55
2,58,48
2,58,20
2,58,5
2,58,8
2,58,45
2,58,15
2,58,13
2,58,0
2,3,22
2,3,29
2,3,41
2,3,31
2,3,37
2,3,52
2,3,56
2,3,54
2,3,55
2,3,48
2,3,20
2,3,5
2,3,8
2,3,45
2,3,15
2,3,13
2,3,0
2,22,29
2,22,41
2,22,31
2,22,37
2,22,52
2,22,56
2,22,54
2,22,55
2,22,48
2,22,20
2,22,5
2,22,8
2,22,45
2,22,15
2,22,13
2,22,0
2,29,41
2,29,31
2,29,37
2,29,52
2,29,56
2,29,54
2,29,55
2,29,48
2,29,20
2,29,5
2,29,8
2,29,45
2,29,15
2,29,13
2,29,0
2,41,31
2,41,37
2,41,52
2,41,56
2,41,54
2,41,55
2,41,48
2,41,20
2,41,5
2,41,8
2,41,45
2,41,15
