區域,起點,終點
0,0,71
0,0,21
0,0,16
0,0,26
0,0,35
0,0,59
0,0,60
0,0,1
0,0,15
0,0,57
0,0,78
0,0,72
0,0,2
0,0,30
0,0,49
0,0,36
0,0,67
0,0,55
0,0,77
0,0,61
0,0,20
0,71,21
0,71,16
0,71,26
0,71,35
0,71,59
0,71,60
0,71,1
0,71,15
0,71,57
0,71,78
0,71,72
0,71,2
0,71,30
0,71,49
0,71,36
0,71,67
0,71,55
0,71,77
0,71,61
0,71,20
0,71,0
0,21,16
0,21,26
0,21,35
0,21,59
0,21,60
0,21,1
0,21,15
0,21,57
0,21,78
0,21,72
0,21,2
0,21,30
0,21,49
0,21,36
0,21,67
0,21,55
0,21,77
0,21,61
0,21,20
0,21,0
0,16,26
0,16,35
0,16,59
0,16,60
0,16,1
0,16,15
0,16,57
0,16,78
0,16,72
0,16,2
0,16,30
0,16,49
0,16,36
0,16,67
0,16,55
0,16,77
0,16,61
0,16,20
0,16,0
0,26,35
0,26,59
0,26,60
0,26,1
0,26,15
0,26,57
0,26,78
0,26,72
0,26,2
0,26,30
0,26,49
0,26,36
0,26,67
0,26,55
0,26,77
0,26,61
0,26,20
0,26,0
0,35,59
0,35,60
0,35,1
0,35,15
0,35,57
0,35,78
0,35,72
0,35,2
0,35,30
0,35,49
0,35,36
0,35,67
0,35,55
0,35,77
0,35,61
0,35,20
0,35,0
0,59,60
0,59,1
0,59,15
0,59,57
0,59,78
0,59,72
0,59,2
0,59,30
0,59,49
0,59,36
0,59,67
0,59,55
0,59,77
0,59,61
0,59,20
0,59,0
0,60,1
0,60,15
0,60,57
0,60,78
0,60,72
0,60,2
0,60,30
0,60,49
0,60,36
0,60,67
0,60,55
0,60,77
0,60,61
0,60,20
0,60,0
0,1,15
0,1,57
0,1,78
0,1,72
0,1,2
0,1,30
0,1,49
0,1,36
0,1,67
0,1,55
0,1,77
0,1,61
0,1,20
0,1,0
0,15,57
0,15,78
0,15,72
0,15,2
0,15,30
0,15,49
0,15,36
0,15,67
0,15,55
0,15,77
0,15,61
0,15,20
0,15,0
0,57,78
0,57,72
0,57,2
0,57,30
0,57,49
0,57,36
0,57,67
0,57,55
0,57,77
0,57,61
0,57,20
0,57,0
0,78,72
0,78,2
0,78,30
0,78,49
0,78,36
0,78,67
0,78,55
0,78,77
0,78,61
0,78,20
0,78,0
0,72,2
0,72,30
0,72,49
0,72,36
0,72,67
0,72,55
0,72,77
0,72,61
0,72,20
0,72,0
0,2,30
0,2,49
0,2,36
0,2,67
0,2,55
0,2,77
0,2,61
0,2,20
0,2,0
0,30,49
0,30,36
0,30,67
0,30,55
0,30,77
0,30,61
0,30,20
0,30,0
0,49,36
0,49,67
0,49,55
0,49,77
0,49,61
0,49,20
0,49,0
0,36,67
0,36,55
0,36,77
0,36,61
0,36,20
0,36,0
0,67,55
0,67,77
0,67,61
0,67,20
0,67,0
0,55,77
0,55,61
0,55,20
0,55,0
0,77,61
0,77,20
0,77,0
0,61,20
0,61,0
0,20,0
1,0,61
1,0,29
1,0,38
1,0,72
1,0,21
1,0,56
1,0,64
1,0,18
1,0,28
1,0,80
1,0,35
1,0,42
1,0,62
1,0,51
1,0,69
1,0,22
1,0,33
1,0,78
1,0,9
1,0,39
