區域,起點,終點
0,0,11
0,0,19
0,0,36
0,0,44
0,0,30
0,0,2
0,0,34
0,0,35
0,0,16
0,0,28
0,0,47
0,0,6
0,11,19
0,11,36
0,11,44
0,11,30
0,11,2
0,11,34
0,11,35
0,11,16
0,11,28
0,11,47
0,11,6
0,11,0
0,19,36
0,19,44
0,19,30
0,19,2
0,19,34
0,19,35
0,19,16
0,19,28
0,19,47
0,19,6
0,19,0
0,36,44
0,36,30
0,36,2
0,36,34
0,36,35
0,36,16
0,36,28
0,36,47
0,36,6
0,36,0
0,44,30
0,44,2
0,44,34
0,44,35
0,44,16
0,44,28
0,44,47
0,44,6
0,44,0
0,30,2
0,30,34
0,30,35
0,30,16
0,30,28
0,30,47
0,30,6
0,30,0
0,2,34
0,2,35
0,2,16
0,2,28
0,2,47
0,2,6
0,2,0
0,34,35
0,34,16
0,34,28
0,34,47
0,34,6
0,34,0
0,35,16
0,35,28
0,35,47
0,35,6
0,35,0
0,16,28
0,16,47
0,16,6
0,16,0
0,28,47
0,28,6
0,28,0
0,47,6
0,47,0
0,6,0
1,0,39
1,0,33
1,0,48
1,0,46
1,0,16
1,0,36
1,0,19
1,0,27
1,0,47
1,0,24
1,0,9
1,0,26
1,0,37
1,0,38
1,0,42
1,0,22
1,39,33
1,39,48
1,39,46
1,39,16
1,39,36
1,39,19
1,39,27
1,39,47
1,39,24
1,39,9
1,39,26
1,39,37
1,39,38
1,39,42
1,39,22
1,39,0
1,33,48
1,33,46
1,33,16
1,33,36
1,33,19
1,33,27
1,33,47
1,33,24
1,33,9
1,33,26
1,33,37
1,33,38
1,33,42
1,33,22
1,33,0
1,48,46
1,48,16
1,48,36
1,48,19
1,48,27
1,48,47
1,48,24
1,48,9
1,48,26
1,48,37
1,48,38
1,48,42
1,48,22
1,48,0
1,46,16
1,46,36
1,46,19
1,46,27
1,46,47
1,46,24
1,46,9
1,46,26
1,46,37
1,46,38
1,46,42
1,46,22
1,46,0
1,16,36
1,16,19
1,16,27
1,16,47
1,16,24
1,16,9
1,16,26
1,16,37
1,16,38
1,16,42
1,16,22
1,16,0
1,36,19
1,36,27
1,36,47
1,36,24
1,36,9
1,36,26
1,36,37
1,36,38
1,36,42
1,36,22
1,36,0
1,19,27
1,19,47
1,19,24
1,19,9
1,19,26
1,19,37
1,19,38
1,19,42
1,19,22
1,19,0
1,27,47
1,27,24
1,27,9
1,27,26
1,27,37
1,27,38
1,27,42
1,27,22
1,27,0
1,47,24
1,47,9
1,47,26
1,47,37
1,47,38
1,47,42
1,47,22
1,47,0
1,24,9
1,24,26
1,24,37
1,24,38
1,24,42
1,24,22
1,24,0
1,9,26
1,9,37
1,9,38
1,9,42
1,9,22
1,9,0
1,26,37
1,26,38
1,26,42
1,26,22
1,26,0
1,37,38
1,37,42
1,37,22
1,37,0
1,38,42
1,38,22
1,38,0
1,42,22
1,42,0
1,22,0
2,0,41
2,0,38
2,0,33
2,0,21
2,0,45
2,0,31
2,0,8
2,0,12
2,0,15
2,0,37
2,0,4
2,0,43
2,0,20
2,0,25
2,0,10
2,0,1
2,0,18
2,0,42
2,0,40
2,0,14
2,41,38
2,41,33
2,41,21
2,41,45
2,41,31
2,41,8
2,41,12
2,41,15
2,41,37
2,41,4
2,41,43
2,41,20
2,41,25
2,41,10
2,41,1
2,41,18
2,41,42
2,41,40
2,41,14
2,41,0
2,38,33
2,38,21
2,38,45
2,38,31
2,38,8
2,38,12
2,38,15
2,38,37
2,38,4
2,38,43
2,38,20
2,38,25
2,38,10
2,38,1
2,38,18
2,38,42
2,38,40
2,38,14
2,38,0
2,33,21
2,33,45
2,33,31
2,33,8
2,33,12
2,33,15
2,33,37
2,33,4
2,33,43
2,33,20
2,33,25
2,33,10
2,33,1
2,33,18
2,33,42
2,33,40
2,33,14
2,33,0
2,21,45
2,21,31
2,21,8
2,21,12
2,21,15
2,21,37
2,21,4
2,21,43
2,21,20
2,21,25
2,21,10
2,21,1
2,21,18
2,21,42
2,21,40
2,21,14
2,21,0
2,45,31
2,45,8
2,45,12
2,45,15
2,45,37
2,45,4
2,45,43
2,45,20
2,45,25
2,45,10
2,45,1
2,45,18
2,45,42
2,45,40
2,45,14
2,45,0
2,31,8
2,31,12
2,31,15
2,31,37
2,31,4
2,31,43
2,31,20
2,31,25
2,31,10
2,31,1
2,31,18
2,31,42
2,31,40
2,31,14
2,31,0
2,8,12
2,8,15
2,8,37
2,8,4
2,8,43
2,8,20
2,8,25
2,8,10
2,8,1
2,8,18
2,8,42
2,8,40
2,8,14
2,8,0
2,12,15
2,12,37
2,12,4
2,12,43
2,12,20
2,12,25
2,12,10
2,12,1
2,12,18
2,12,42
2,12,40
2,12,14
2,12,0
2,15,37
2,15,4
2,15,43
2,15,20
2,15,25
2,15,10
2,15,1
2,15,18
2,15,42
2,15,40
2,15,14
2,15,0
2,37,4
2,37,43
2,37,20
2,37,25
2,37,10
2,37,1
2,37,18
