區域,起點,終點
0,0,6
0,0,12
0,0,19
0,0,9
0,0,61
0,0,17
0,0,48
0,0,65
0,0,32
0,0,33
0,0,47
0,0,63
0,0,70
0,0,11
0,0,30
0,0,23
0,0,67
0,0,45
0,6,12
0,6,19
0,6,9
0,6,61
0,6,17
0,6,48
0,6,65
0,6,32
0,6,33
0,6,47
0,6,63
0,6,70
0,6,11
0,6,30
0,6,23
0,6,67
0,6,45
0,6,0
0,12,19
0,12,9
0,12,61
0,12,17
0,12,48
0,12,65
0,12,32
0,12,33
0,12,47
0,12,63
0,12,70
0,12,11
0,12,30
0,12,23
0,12,67
0,12,45
0,12,0
0,19,9
0,19,61
0,19,17
0,19,48
0,19,65
0,19,32
0,19,33
0,19,47
0,19,63
0,19,70
0,19,11
0,19,30
0,19,23
0,19,67
0,19,45
0,19,0
0,9,61
0,9,17
0,9,48
0,9,65
0,9,32
0,9,33
0,9,47
0,9,63
0,9,70
0,9,11
0,9,30
0,9,23
0,9,67
0,9,45
0,9,0
0,61,17
0,61,48
0,61,65
0,61,32
0,61,33
0,61,47
0,61,63
0,61,70
0,61,11
0,61,30
0,61,23
0,61,67
0,61,45
0,61,0
0,17,48
0,17,65
0,17,32
0,17,33
0,17,47
0,17,63
0,17,70
0,17,11
0,17,30
0,17,23
0,17,67
0,17,45
0,17,0
0,48,65
0,48,32
0,48,33
0,48,47
0,48,63
0,48,70
0,48,11
0,48,30
0,48,23
0,48,67
0,48,45
0,48,0
0,65,32
0,65,33
0,65,47
0,65,63
0,65,70
0,65,11
0,65,30
0,65,23
0,65,67
0,65,45
0,65,0
0,32,33
0,32,47
0,32,63
0,32,70
0,32,11
0,32,30
0,32,23
0,32,67
0,32,45
0,32,0
0,33,47
0,33,63
0,33,70
0,33,11
0,33,30
0,33,23
0,33,67
0,33,45
0,33,0
0,47,63
0,47,70
0,47,11
0,47,30
0,47,23
0,47,67
0,47,45
0,47,0
0,63,70
0,63,11
0,63,30
0,63,23
0,63,67
0,63,45
0,63,0
0,70,11
0,70,30
0,70,23
0,70,67
0,70,45
0,70,0
0,11,30
0,11,23
0,11,67
0,11,45
0,11,0
0,30,23
0,30,67
0,30,45
0,30,0
