區域,起點,終點
0,0,4
0,0,9
0,0,6
0,0,7
0,0,36
0,0,16
0,0,8
0,0,15
0,0,3
0,4,9
0,4,6
0,4,7
0,4,36
0,4,16
0,4,8
0,4,15
0,4,3
0,4,0
0,9,6
0,9,7
0,9,36
0,9,16
0,9,8
0,9,15
0,9,3
0,9,0
0,6,7
0,6,36
0,6,16
0,6,8
0,6,15
0,6,3
0,6,0
0,7,36
0,7,16
0,7,8
0,7,15
0,7,3
0,7,0
0,36,16
0,36,8
0,36,15
0,36,3
0,36,0
0,16,8
0,16,15
0,16,3
0,16,0
0,8,15
0,8,3
0,8,0
0,15,3
0,15,0
0,3,0
1,0,19
1,0,14
1,0,12
1,0,6
1,0,9
1,0,11
1,0,10
1,0,23
1,0,18
1,0,20
1,0,8
1,0,35
1,19,14
1,19,12
1,19,6
1,19,9
1,19,11
1,19,10
1,19,23
1,19,18
1,19,20
1,19,8
1,19,35
1,19,0
1,14,12
1,14,6
1,14,9
1,14,11
1,14,10
1,14,23
1,14,18
1,14,20
1,14,8
1,14,35
1,14,0
1,12,6
1,12,9
1,12,11
1,12,10
1,12,23
1,12,18
1,12,20
1,12,8
1,12,35
1,12,0
1,6,9
1,6,11
1,6,10
1,6,23
1,6,18
1,6,20
1,6,8
1,6,35
1,6,0
1,9,11
1,9,10
1,9,23
1,9,18
1,9,20
1,9,8
1,9,35
1,9,0
1,11,10
1,11,23
1,11,18
1,11,20
1,11,8
1,11,35
1,11,0
1,10,23
1,10,18
1,10,20
1,10,8
1,10,35
1,10,0
1,23,18
1,23,20
1,23,8
1,23,35
1,23,0
1,18,20
1,18,8
1,18,35
1,18,0
1,20,8
1,20,35
1,20,0
1,8,35
1,8,0
1,35,0
2,0,13
2,0,27
2,0,25
2,0,24
2,0,11
2,0,33
2,0,14
2,0,31
2,0,28
2,0,29
2,0,32
2,0,12
2,0,22
2,0,30
2,0,2
2,13,27
2,13,25
2,13,24
2,13,11
2,13,33
2,13,14
2,13,31
2,13,28
2,13,29
2,13,32
2,13,12
2,13,22
2,13,30
2,13,2
2,13,0
2,27,25
2,27,24
2,27,11
2,27,33
2,27,14
2,27,31
2,27,28
2,27,29
2,27,32
2,27,12
2,27,22
2,27,30
2,27,2
2,27,0
2,25,24
2,25,11
2,25,33
2,25,14
2,25,31
2,25,28
2,25,29
2,25,32
2,25,12
2,25,22
2,25,30
2,25,2
2,25,0
2,24,11
2,24,33
2,24,14
2,24,31
2,24,28
2,24,29
2,24,32
2,24,12
2,24,22
2,24,30
2,24,2
2,24,0
2,11,33
2,11,14
2,11,31
2,11,28
2,11,29
2,11,32
2,11,12
2,11,22
2,11,30
2,11,2
2,11,0
2,33,14
2,33,31
2,33,28
2,33,29
2,33,32
2,33,12
2,33,22
2,33,30
2,33,2
2,33,0
2,14,31
2,14,28
2,14,29
2,14,32
2,14,12
2,14,22
2,14,30
2,14,2
2,14,0
2,31,28
2,31,29
2,31,32
2,31,12
2,31,22
2,31,30
2,31,2
2,31,0
2,28,29
2,28,32
2,28,12
2,28,22
2,28,30
2,28,2
2,28,0
2,29,32
2,29,12
2,29,22
2,29,30
2,29,2
2,29,0
2,32,12
2,32,22
2,32,30
2,32,2
2,32,0
2,12,22
2,12,30
2,12,2
2,12,0
2,22,30
2,22,2
2,22,0
2,30,2
2,30,0
2,2,0
3,0,5
3,0,28
3,0,22
3,0,17
3,0,26
3,0,32
3,0,30
3,0,21
3,0,34
3,0,27
3,0,1
3,0,13
3,5,28
3,5,22
3,5,17
3,5,26
3,5,32
3,5,30
3,5,21
3,5,34
3,5,27
3,5,1
3,5,13
3,5,0
3,28,22
3,28,17
3,28,26
3,28,32
3,28,30
3,28,21
3,28,34
3,28,27
3,28,1
3,28,13
3,28,0
3,22,17
3,22,26
3,22,32
3,22,30
3,22,21
3,22,34
3,22,27
3,22,1
3,22,13
3,22,0
3,17,26
3,17,32
3,17,30
3,17,21
3,17,34
3,17,27
3,17,1
3,17,13
3,17,0
3,26,32
3,26,30
3,26,21
3,26,34
3,26,27
3,26,1
3,26,13
3,26,0
3,32,30
3,32,21
3,32,34
3,32,27
3,32,1
3,32,13
3,32,0
3,30,21
3,30,34
3,30,27
3,30,1
3,30,13
3,30,0
3,21,34
3,21,27
3,21,1
3,21,13
3,21,0
3,34,27
3,34,1
3,34,13
3,34,0
3,27,1
3,27,13
3,27,0
3,1,13
3,1,0
3,13,0
