區域,起點,終點
0,0,18
0,0,21
0,0,20
0,0,4
0,0,12
0,0,27
0,0,14
0,0,22
0,0,30
0,18,21
0,18,20
0,18,4
0,18,12
0,18,27
0,18,14
0,18,22
0,18,30
0,18,0
0,21,20
0,21,4
0,21,12
0,21,27
0,21,14
0,21,22
0,21,30
0,21,0
0,20,4
0,20,12
0,20,27
0,20,14
0,20,22
0,20,30
0,20,0
0,4,12
0,4,27
0,4,14
0,4,22
0,4,30
0,4,0
0,12,27
0,12,14
0,12,22
0,12,30
0,12,0
0,27,14
0,27,22
0,27,30
0,27,0
0,14,22
0,14,30
0,14,0
0,22,30
0,22,0
0,30,0
1,0,22
1,0,1
1,0,34
1,0,4
1,0,11
1,0,15
1,0,29
1,0,23
1,0,18
1,0,9
1,0,28
1,0,31
1,22,1
1,22,34
1,22,4
1,22,11
1,22,15
1,22,29
1,22,23
1,22,18
1,22,9
1,22,28
1,22,31
1,22,0
1,1,34
1,1,4
1,1,11
1,1,15
1,1,29
1,1,23
1,1,18
1,1,9
1,1,28
1,1,31
1,1,0
1,34,4
1,34,11
1,34,15
1,34,29
1,34,23
1,34,18
1,34,9
1,34,28
1,34,31
1,34,0
1,4,11
1,4,15
1,4,29
1,4,23
1,4,18
1,4,9
1,4,28
1,4,31
1,4,0
1,11,15
1,11,29
1,11,23
1,11,18
1,11,9
1,11,28
1,11,31
1,11,0
1,15,29
1,15,23
1,15,18
1,15,9
1,15,28
1,15,31
1,15,0
1,29,23
1,29,18
1,29,9
1,29,28
1,29,31
1,29,0
1,23,18
1,23,9
1,23,28
1,23,31
1,23,0
1,18,9
1,18,28
1,18,31
1,18,0
1,9,28
1,9,31
1,9,0
1,28,31
1,28,0
1,31,0
2,0,2
2,0,26
2,0,36
2,0,31
2,0,5
2,0,3
2,0,23
2,0,1
2,0,10
2,0,33
2,0,17
2,0,8
2,0,32
2,0,7
2,0,24
2,2,26
2,2,36
2,2,31
2,2,5
2,2,3
2,2,23
2,2,1
2,2,10
2,2,33
2,2,17
2,2,8
2,2,32
2,2,7
2,2,24
2,2,0
2,26,36
2,26,31
2,26,5
2,26,3
2,26,23
2,26,1
2,26,10
2,26,33
2,26,17
2,26,8
2,26,32
2,26,7
2,26,24
2,26,0
2,36,31
2,36,5
2,36,3
2,36,23
2,36,1
2,36,10
2,36,33
2,36,17
2,36,8
2,36,32
2,36,7
2,36,24
2,36,0
2,31,5
2,31,3
2,31,23
2,31,1
2,31,10
2,31,33
2,31,17
2,31,8
2,31,32
2,31,7
2,31,24
2,31,0
2,5,3
2,5,23
2,5,1
2,5,10
2,5,33
2,5,17
2,5,8
2,5,32
2,5,7
2,5,24
2,5,0
2,3,23
2,3,1
2,3,10
2,3,33
2,3,17
2,3,8
2,3,32
2,3,7
2,3,24
2,3,0
2,23,1
2,23,10
2,23,33
2,23,17
2,23,8
2,23,32
2,23,7
2,23,24
2,23,0
2,1,10
2,1,33
2,1,17
2,1,8
2,1,32
2,1,7
2,1,24
2,1,0
2,10,33
2,10,17
2,10,8
2,10,32
2,10,7
2,10,24
2,10,0
2,33,17
2,33,8
2,33,32
2,33,7
2,33,24
2,33,0
2,17,8
2,17,32
2,17,7
2,17,24
2,17,0
2,8,32
2,8,7
2,8,24
2,8,0
2,32,7
2,32,24
2,32,0
2,7,24
2,7,0
2,24,0
3,0,6
3,0,33
3,0,13
3,0,26
3,0,16
3,0,2
3,0,19
3,0,24
3,0,17
3,0,35
3,0,25
3,0,32
3,6,33
3,6,13
3,6,26
3,6,16
3,6,2
3,6,19
3,6,24
3,6,17
3,6,35
3,6,25
3,6,32
3,6,0
3,33,13
3,33,26
3,33,16
3,33,2
3,33,19
3,33,24
3,33,17
3,33,35
3,33,25
3,33,32
3,33,0
3,13,26
3,13,16
3,13,2
3,13,19
3,13,24
3,13,17
3,13,35
3,13,25
3,13,32
3,13,0
3,26,16
3,26,2
3,26,19
3,26,24
3,26,17
3,26,35
3,26,25
3,26,32
3,26,0
3,16,2
3,16,19
3,16,24
3,16,17
3,16,35
3,16,25
3,16,32
3,16,0
3,2,19
3,2,24
3,2,17
3,2,35
3,2,25
3,2,32
3,2,0
3,19,24
3,19,17
3,19,35
3,19,25
3,19,32
3,19,0
3,24,17
3,24,35
3,24,25
3,24,32
3,24,0
3,17,35
3,17,25
3,17,32
3,17,0
3,35,25
3,35,32
3,35,0
3,25,32
3,25,0
3,32,0
