區域,起點,終點
0,0,11
0,0,14
0,0,28
0,0,55
0,0,3
0,0,19
0,0,22
0,0,45
0,0,2
0,0,9
0,0,1
0,0,57
0,0,38
0,0,33
0,0,59
0,11,14
0,11,28
0,11,55
0,11,3
0,11,19
0,11,22
0,11,45
0,11,2
0,11,9
0,11,1
0,11,57
0,11,38
0,11,33
0,11,59
0,11,0
0,14,28
0,14,55
0,14,3
0,14,19
0,14,22
0,14,45
0,14,2
0,14,9
0,14,1
0,14,57
0,14,38
0,14,33
0,14,59
0,14,0
0,28,55
0,28,3
0,28,19
0,28,22
0,28,45
0,28,2
0,28,9
0,28,1
0,28,57
0,28,38
0,28,33
0,28,59
0,28,0
0,55,3
0,55,19
0,55,22
0,55,45
0,55,2
0,55,9
0,55,1
0,55,57
0,55,38
0,55,33
0,55,59
0,55,0
0,3,19
0,3,22
0,3,45
0,3,2
0,3,9
0,3,1
0,3,57
0,3,38
0,3,33
0,3,59
0,3,0
0,19,22
0,19,45
0,19,2
0,19,9
0,19,1
0,19,57
0,19,38
0,19,33
0,19,59
0,19,0
0,22,45
0,22,2
0,22,9
0,22,1
0,22,57
0,22,38
0,22,33
0,22,59
0,22,0
0,45,2
0,45,9
0,45,1
0,45,57
0,45,38
0,45,33
0,45,59
0,45,0
0,2,9
0,2,1
0,2,57
0,2,38
0,2,33
0,2,59
0,2,0
0,9,1
0,9,57
0,9,38
0,9,33
0,9,59
0,9,0
0,1,57
0,1,38
0,1,33
0,1,59
0,1,0
0,57,38
0,57,33
0,57,59
0,57,0
0,38,33
0,38,59
0,38,0
0,33,59
0,33,0
0,59,0
1,0,51
1,0,27
1,0,48
1,0,22
1,0,33
1,0,6
1,0,31
1,0,35
1,0,43
1,0,42
1,0,8
1,0,57
1,0,29
1,0,14
1,0,1
1,0,60
1,0,54
1,0,56
1,0,7
1,0,41
1,51,27
1,51,48
1,51,22
1,51,33
1,51,6
1,51,31
1,51,35
1,51,43
1,51,42
1,51,8
1,51,57
1,51,29
1,51,14
1,51,1
1,51,60
1,51,54
1,51,56
1,51,7
1,51,41
1,51,0
1,27,48
1,27,22
1,27,33
1,27,6
1,27,31
1,27,35
1,27,43
1,27,42
1,27,8
1,27,57
1,27,29
1,27,14
1,27,1
1,27,60
1,27,54
1,27,56
1,27,7
1,27,41
1,27,0
1,48,22
1,48,33
1,48,6
1,48,31
1,48,35
1,48,43
1,48,42
1,48,8
1,48,57
1,48,29
1,48,14
1,48,1
1,48,60
1,48,54
1,48,56
1,48,7
1,48,41
1,48,0
1,22,33
1,22,6
1,22,31
1,22,35
1,22,43
1,22,42
1,22,8
1,22,57
1,22,29
1,22,14
1,22,1
1,22,60
1,22,54
1,22,56
1,22,7
1,22,41
1,22,0
1,33,6
1,33,31
1,33,35
1,33,43
1,33,42
1,33,8
1,33,57
1,33,29
1,33,14
1,33,1
1,33,60
1,33,54
1,33,56
1,33,7
1,33,41
1,33,0
1,6,31
1,6,35
1,6,43
1,6,42
1,6,8
1,6,57
1,6,29
1,6,14
1,6,1
1,6,60
1,6,54
1,6,56
1,6,7
1,6,41
1,6,0
1,31,35
1,31,43
1,31,42
1,31,8
1,31,57
1,31,29
1,31,14
1,31,1
1,31,60
1,31,54
1,31,56
1,31,7
1,31,41
1,31,0
1,35,43
1,35,42
1,35,8
1,35,57
1,35,29
1,35,14
1,35,1
1,35,60
1,35,54
1,35,56
1,35,7
1,35,41
1,35,0
1,43,42
1,43,8
1,43,57
1,43,29
1,43,14
1,43,1
1,43,60
1,43,54
1,43,56
1,43,7
1,43,41
1,43,0
1,42,8
1,42,57
1,42,29
1,42,14
1,42,1
1,42,60
1,42,54
1,42,56
1,42,7
1,42,41
1,42,0
1,8,57
1,8,29
1,8,14
1,8,1
1,8,60
1,8,54
1,8,56
1,8,7
1,8,41
1,8,0
1,57,29
1,57,14
1,57,1
1,57,60
1,57,54
1,57,56
1,57,7
1,57,41
1,57,0
1,29,14
1,29,1
1,29,60
1,29,54
1,29,56
1,29,7
1,29,41
1,29,0
1,14,1
1,14,60
1,14,54
1,14,56
1,14,7
1,14,41
1,14,0
1,1,60
1,1,54
1,1,56
1,1,7
1,1,41
1,1,0
1,60,54
1,60,56
1,60,7
1,60,41
1,60,0
1,54,56
1,54,7
1,54,41
1,54,0
1,56,7
1,56,41
1,56,0
1,7,41
1,7,0
1,41,0
2,0,16
2,0,37
2,0,6
2,0,50
2,0,15
2,0,5
2,0,41
2,0,36
2,0,12
2,0,10
2,0,39
2,0,13
2,0,58
2,0,4
2,0,30
2,0,44
2,0,23
2,0,56
2,0,20
2,0,27
2,0,48
2,0,47
2,0,24
2,0,46
2,0,21
2,16,37
2,16,6
2,16,50
2,16,15
2,16,5
2,16,41
2,16,36
2,16,12
2,16,10
2,16,39
2,16,13
2,16,58
2,16,4
2,16,30
2,16,44
2,16,23
2,16,56
2,16,20
2,16,27
2,16,48
2,16,47
2,16,24
2,16,46
2,16,21
2,16,0
2,37,6
2,37,50
2,37,15
2,37,5
2,37,41
2,37,36
2,37,12
2,37,10
2,37,39
2,37,13
2,37,58
2,37,4
2,37,30
2,37,44
2,37,23
2,37,56
2,37,20
2,37,27
2,37,48
2,37,47
2,37,24
2,37,46
2,37,21
2,37,0
2,6,50
2,6,15
2,6,5
2,6,41
2,6,36
2,6,12
2,6,10
2,6,39
2,6,13
2,6,58
2,6,4
2,6,30
2,6,44
2,6,23
2,6,56
2,6,20
2,6,27
2,6,48
2,6,47
2,6,24
2,6,46
2,6,21
2,6,0
2,50,15
2,50,5
2,50,41
2,50,36
2,50,12
2,50,10
2,50,39
2,50,13
2,50,58
2,50,4
2,50,30
2,50,44
2,50,23
2,50,56
2,50,20
2,50,27
2,50,48
2,50,47
2,50,24
2,50,46
2,50,21
2,50,0
2,15,5
2,15,41
2,15,36
2,15,12
2,15,10
2,15,39
2,15,13
2,15,58
2,15,4
2,15,30
2,15,44
2,15,23
2,15,56
2,15,20
2,15,27
2,15,48
2,15,47
2,15,24
2,15,46
2,15,21
2,15,0
2,5,41
2,5,36
2,5,12
2,5,10
2,5,39
2,5,13
2,5,58
2,5,4
2,5,30
2,5,44
2,5,23
2,5,56
2,5,20
2,5,27
2,5,48
2,5,47
2,5,24
2,5,46
2,5,21
2,5,0
2,41,36
2,41,12
2,41,10
2,41,39
2,41,13
2,41,58
2,41,4
2,41,30
2,41,44
2,41,23
2,41,56
2,41,20
2,41,27
2,41,48
2,41,47
2,41,24
2,41,46
2,41,21
2,41,0
2,36,12
2,36,10
2,36,39
2,36,13
2,36,58
2,36,4
2,36,30
2,36,44
2,36,23
2,36,56
2,36,20
2,36,27
2,36,48
2,36,47
2,36,24
2,36,46
2,36,21
2,36,0
2,12,10
2,12,39
2,12,13
2,12,58
2,12,4
2,12,30
2,12,44
2,12,23
2,12,56
2,12,20
2,12,27
2,12,48
2,12,47
2,12,24
2,12,46
2,12,21
2,12,0
2,10,39
2,10,13
2,10,58
2,10,4
2,10,30
2,10,44
2,10,23
2,10,56
2,10,20
2,10,27
2,10,48
2,10,47
2,10,24
2,10,46
2,10,21
2,10,0
2,39,13
2,39,58
2,39,4
2,39,30
2,39,44
2,39,23
2,39,56
2,39,20
2,39,27
2,39,48
2,39,47
2,39,24
2,39,46
2,39,21
2,39,0
2,13,58
2,13,4
2,13,30
2,13,44
2,13,23
2,13,56
2,13,20
2,13,27
2,13,48
2,13,47
2,13,24
2,13,46
2,13,21
2,13,0
2,58,4
2,58,30
2,58,44
2,58,23
2,58,56
2,58,20
2,58,27
2,58,48
2,58,47
2,58,24
2,58,46
2,58,21
2,58,0
2,4,30
2,4,44
2,4,23
2,4,56
2,4,20
2,4,27
2,4,48
2,4,47
2,4,24
2,4,46
2,4,21
2,4,0
2,30,44
2,30,23
2,30,56
2,30,20
2,30,27
2,30,48
2,30,47
2,30,24
2,30,46
2,30,21
2,30,0
2,44,23
2,44,56
2,44,20
2,44,27
2,44,48
2,44,47
2,44,24
2,44,46
2,44,21
2,44,0
2,23,56
2,23,20
2,23,27
2,23,48
2,23,47
2,23,24
2,23,46
2,23,21
2,23,0
2,56,20
2,56,27
2,56,48
2,56,47
2,56,24
2,56,46
2,56,21
2,56,0
2,20,27
2,20,48
2,20,47
2,20,24
2,20,46
2,20,21
2,20,0
2,27,48
2,27,47
2,27,24
2,27,46
2,27,21
2,27,0
2,48,47
2,48,24
2,48,46
2,48,21
2,48,0
2,47,24
2,47,46
2,47,21
2,47,0
2,24,46
2,24,21
2,24,0
2,46,21
2,46,0
2,21,0
3,0,46
3,0,34
3,0,17
3,0,49
3,0,52
3,0,53
3,0,21
3,0,40
3,0,4
3,0,25
3,0,39
3,0,36
3,0,15
3,0,20
3,0,10
3,0,18
3,0,26
3,0,30
3,0,13
3,0,32
3,46,34
3,46,17
3,46,49
3,46,52
3,46,53
3,46,21
3,46,40
3,46,4
3,46,25
3,46,39
3,46,36
3,46,15
3,46,20
3,46,10
3,46,18
3,46,26
3,46,30
3,46,13
3,46,32
3,46,0
3,34,17
3,34,49
3,34,52
3,34,53
3,34,21
3,34,40
3,34,4
3,34,25
3,34,39
3,34,36
3,34,15
3,34,20
3,34,10
3,34,18
3,34,26
3,34,30
3,34,13
3,34,32
3,34,0
3,17,49
3,17,52
3,17,53
3,17,21
3,17,40
3,17,4
3,17,25
3,17,39
3,17,36
3,17,15
3,17,20
3,17,10
3,17,18
3,17,26
3,17,30
3,17,13
3,17,32
3,17,0
3,49,52
3,49,53
3,49,21
3,49,40
3,49,4
3,49,25
3,49,39
3,49,36
3,49,15
3,49,20
3,49,10
3,49,18
3,49,26
3,49,30
3,49,13
3,49,32
3,49,0
3,52,53
3,52,21
3,52,40
3,52,4
3,52,25
3,52,39
3,52,36
3,52,15
3,52,20
3,52,10
3,52,18
3,52,26
3,52,30
3,52,13
3,52,32
3,52,0
3,53,21
3,53,40
3,53,4
3,53,25
3,53,39
3,53,36
3,53,15
3,53,20
3,53,10
3,53,18
3,53,26
3,53,30
3,53,13
3,53,32
3,53,0
3,21,40
3,21,4
3,21,25
3,21,39
3,21,36
3,21,15
3,21,20
3,21,10
3,21,18
3,21,26
3,21,30
3,21,13
3,21,32
3,21,0
3,40,4
3,40,25
3,40,39
3,40,36
3,40,15
3,40,20
3,40,10
3,40,18
3,40,26
3,40,30
3,40,13
3,40,32
3,40,0
3,4,25
3,4,39
3,4,36
3,4,15
3,4,20
3,4,10
3,4,18
3,4,26
3,4,30
3,4,13
3,4,32
3,4,0
3,25,39
3,25,36
3,25,15
3,25,20
3,25,10
3,25,18
3,25,26
3,25,30
3,25,13
3,25,32
3,25,0
3,39,36
3,39,15
3,39,20
3,39,10
3,39,18
3,39,26
3,39,30
3,39,13
3,39,32
3,39,0
3,36,15
3,36,20
3,36,10
3,36,18
3,36,26
3,36,30
3,36,13
3,36,32
3,36,0
3,15,20
3,15,10
3,15,18
3,15,26
3,15,30
3,15,13
3,15,32
3,15,0
3,20,10
3,20,18
3,20,26
3,20,30
3,20,13
3,20,32
3,20,0
3,10,18
3,10,26
3,10,30
3,10,13
3,10,32
3,10,0
3,18,26
3,18,30
3,18,13
3,18,32
3,18,0
3,26,30
3,26,13
3,26,32
3,26,0
3,30,13
3,30,32
3,30,0
3,13,32
3,13,0
3,32,0
