區域,起點,終點
0,0,35
0,0,2
0,0,52
0,0,44
0,0,50
0,0,22
0,0,36
0,0,51
0,0,45
0,0,60
0,0,32
0,0,40
0,0,58
0,0,17
0,0,29
0,35,2
0,35,52
0,35,44
0,35,50
0,35,22
0,35,36
0,35,51
0,35,45
0,35,60
0,35,32
0,35,40
0,35,58
0,35,17
0,35,29
0,35,0
0,2,52
0,2,44
0,2,50
0,2,22
0,2,36
0,2,51
0,2,45
0,2,60
0,2,32
0,2,40
0,2,58
0,2,17
0,2,29
0,2,0
0,52,44
0,52,50
0,52,22
0,52,36
0,52,51
0,52,45
0,52,60
0,52,32
0,52,40
0,52,58
0,52,17
0,52,29
0,52,0
0,44,50
0,44,22
0,44,36
0,44,51
0,44,45
0,44,60
0,44,32
0,44,40
0,44,58
0,44,17
0,44,29
0,44,0
0,50,22
0,50,36
0,50,51
0,50,45
0,50,60
0,50,32
0,50,40
0,50,58
0,50,17
0,50,29
0,50,0
0,22,36
0,22,51
0,22,45
0,22,60
0,22,32
0,22,40
0,22,58
0,22,17
0,22,29
0,22,0
0,36,51
0,36,45
0,36,60
0,36,32
0,36,40
0,36,58
0,36,17
0,36,29
0,36,0
0,51,45
0,51,60
0,51,32
0,51,40
0,51,58
0,51,17
0,51,29
0,51,0
0,45,60
0,45,32
0,45,40
0,45,58
0,45,17
0,45,29
0,45,0
0,60,32
0,60,40
0,60,58
0,60,17
0,60,29
0,60,0
0,32,40
0,32,58
0,32,17
0,32,29
0,32,0
0,40,58
0,40,17
0,40,29
0,40,0
0,58,17
0,58,29
0,58,0
0,17,29
0,17,0
0,29,0
1,0,14
1,0,8
1,0,33
1,0,41
1,0,2
1,0,20
1,0,21
1,0,3
1,0,9
1,0,32
1,0,24
1,0,6
1,0,45
1,0,52
1,0,5
1,0,31
1,0,48
1,0,56
1,0,4
1,0,36
1,14,8
1,14,33
1,14,41
1,14,2
1,14,20
1,14,21
1,14,3
1,14,9
1,14,32
1,14,24
1,14,6
1,14,45
1,14,52
1,14,5
1,14,31
1,14,48
1,14,56
1,14,4
1,14,36
1,14,0
1,8,33
1,8,41
1,8,2
1,8,20
1,8,21
1,8,3
1,8,9
1,8,32
1,8,24
1,8,6
1,8,45
1,8,52
1,8,5
1,8,31
1,8,48
1,8,56
1,8,4
1,8,36
1,8,0
1,33,41
1,33,2
1,33,20
1,33,21
1,33,3
1,33,9
1,33,32
1,33,24
1,33,6
1,33,45
1,33,52
1,33,5
1,33,31
1,33,48
1,33,56
1,33,4
1,33,36
1,33,0
1,41,2
1,41,20
1,41,21
1,41,3
1,41,9
1,41,32
1,41,24
1,41,6
1,41,45
1,41,52
1,41,5
1,41,31
1,41,48
1,41,56
1,41,4
1,41,36
1,41,0
1,2,20
1,2,21
1,2,3
1,2,9
1,2,32
1,2,24
1,2,6
1,2,45
1,2,52
1,2,5
1,2,31
1,2,48
1,2,56
1,2,4
1,2,36
1,2,0
1,20,21
1,20,3
1,20,9
1,20,32
1,20,24
1,20,6
1,20,45
1,20,52
1,20,5
1,20,31
1,20,48
1,20,56
1,20,4
1,20,36
1,20,0
1,21,3
1,21,9
1,21,32
1,21,24
1,21,6
1,21,45
1,21,52
1,21,5
1,21,31
1,21,48
1,21,56
1,21,4
1,21,36
1,21,0
1,3,9
1,3,32
1,3,24
1,3,6
1,3,45
1,3,52
1,3,5
1,3,31
1,3,48
1,3,56
1,3,4
1,3,36
1,3,0
1,9,32
1,9,24
1,9,6
1,9,45
1,9,52
1,9,5
1,9,31
1,9,48
1,9,56
1,9,4
1,9,36
1,9,0
1,32,24
1,32,6
1,32,45
1,32,52
1,32,5
1,32,31
1,32,48
1,32,56
1,32,4
1,32,36
1,32,0
1,24,6
1,24,45
1,24,52
1,24,5
1,24,31
1,24,48
1,24,56
1,24,4
1,24,36
1,24,0
1,6,45
1,6,52
1,6,5
1,6,31
1,6,48
1,6,56
1,6,4
1,6,36
1,6,0
1,45,52
1,45,5
1,45,31
1,45,48
1,45,56
1,45,4
1,45,36
1,45,0
1,52,5
1,52,31
1,52,48
1,52,56
1,52,4
1,52,36
1,52,0
1,5,31
1,5,48
1,5,56
1,5,4
1,5,36
1,5,0
1,31,48
1,31,56
1,31,4
1,31,36
1,31,0
1,48,56
1,48,4
1,48,36
1,48,0
1,56,4
1,56,36
1,56,0
1,4,36
1,4,0
1,36,0
2,0,10
2,0,12
2,0,39
2,0,31
2,0,25
2,0,38
2,0,23
2,0,33
2,0,42
2,0,53
2,0,28
2,0,5
2,0,21
2,0,47
2,0,27
2,0,37
2,0,20
2,0,7
2,0,15
2,0,57
2,0,49
2,0,26
2,0,59
2,0,30
2,0,11
2,10,12
2,10,39
2,10,31
2,10,25
2,10,38
2,10,23
2,10,33
2,10,42
2,10,53
2,10,28
2,10,5
2,10,21
2,10,47
2,10,27
2,10,37
2,10,20
2,10,7
2,10,15
2,10,57
2,10,49
2,10,26
2,10,59
2,10,30
2,10,11
2,10,0
2,12,39
2,12,31
2,12,25
2,12,38
2,12,23
2,12,33
2,12,42
2,12,53
2,12,28
2,12,5
2,12,21
2,12,47
2,12,27
2,12,37
2,12,20
2,12,7
2,12,15
2,12,57
2,12,49
2,12,26
2,12,59
2,12,30
2,12,11
2,12,0
2,39,31
2,39,25
2,39,38
2,39,23
2,39,33
2,39,42
2,39,53
2,39,28
2,39,5
2,39,21
2,39,47
2,39,27
2,39,37
2,39,20
2,39,7
2,39,15
2,39,57
2,39,49
2,39,26
2,39,59
2,39,30
2,39,11
2,39,0
2,31,25
2,31,38
2,31,23
2,31,33
2,31,42
2,31,53
2,31,28
2,31,5
2,31,21
2,31,47
2,31,27
2,31,37
2,31,20
2,31,7
2,31,15
2,31,57
2,31,49
2,31,26
2,31,59
2,31,30
2,31,11
2,31,0
2,25,38
2,25,23
2,25,33
2,25,42
2,25,53
2,25,28
2,25,5
2,25,21
2,25,47
2,25,27
2,25,37
2,25,20
2,25,7
2,25,15
2,25,57
2,25,49
2,25,26
2,25,59
2,25,30
2,25,11
2,25,0
2,38,23
2,38,33
2,38,42
2,38,53
2,38,28
2,38,5
2,38,21
2,38,47
2,38,27
2,38,37
2,38,20
2,38,7
2,38,15
2,38,57
2,38,49
2,38,26
2,38,59
2,38,30
2,38,11
2,38,0
2,23,33
2,23,42
2,23,53
2,23,28
2,23,5
2,23,21
2,23,47
2,23,27
2,23,37
2,23,20
2,23,7
2,23,15
2,23,57
2,23,49
2,23,26
2,23,59
2,23,30
2,23,11
2,23,0
2,33,42
2,33,53
2,33,28
2,33,5
2,33,21
2,33,47
2,33,27
2,33,37
2,33,20
2,33,7
2,33,15
2,33,57
2,33,49
2,33,26
2,33,59
2,33,30
2,33,11
2,33,0
2,42,53
2,42,28
2,42,5
2,42,21
2,42,47
2,42,27
2,42,37
2,42,20
2,42,7
2,42,15
2,42,57
2,42,49
2,42,26
2,42,59
2,42,30
2,42,11
2,42,0
2,53,28
2,53,5
2,53,21
2,53,47
2,53,27
2,53,37
2,53,20
2,53,7
2,53,15
2,53,57
2,53,49
2,53,26
2,53,59
2,53,30
2,53,11
2,53,0
2,28,5
2,28,21
2,28,47
2,28,27
2,28,37
2,28,20
2,28,7
2,28,15
2,28,57
2,28,49
2,28,26
2,28,59
2,28,30
2,28,11
2,28,0
2,5,21
2,5,47
2,5,27
2,5,37
2,5,20
2,5,7
2,5,15
2,5,57
2,5,49
2,5,26
2,5,59
2,5,30
2,5,11
2,5,0
2,21,47
2,21,27
2,21,37
2,21,20
2,21,7
2,21,15
2,21,57
2,21,49
2,21,26
2,21,59
2,21,30
2,21,11
2,21,0
2,47,27
2,47,37
2,47,20
2,47,7
2,47,15
2,47,57
2,47,49
2,47,26
2,47,59
2,47,30
2,47,11
2,47,0
2,27,37
2,27,20
2,27,7
2,27,15
2,27,57
2,27,49
2,27,26
2,27,59
2,27,30
2,27,11
2,27,0
2,37,20
2,37,7
2,37,15
2,37,57
2,37,49
2,37,26
2,37,59
2,37,30
2,37,11
2,37,0
2,20,7
2,20,15
2,20,57
2,20,49
2,20,26
2,20,59
2,20,30
2,20,11
2,20,0
2,7,15
2,7,57
2,7,49
2,7,26
2,7,59
2,7,30
2,7,11
2,7,0
2,15,57
2,15,49
2,15,26
2,15,59
2,15,30
2,15,11
2,15,0
2,57,49
2,57,26
2,57,59
2,57,30
2,57,11
2,57,0
2,49,26
2,49,59
2,49,30
2,49,11
2,49,0
2,26,59
2,26,30
2,26,11
2,26,0
2,59,30
2,59,11
2,59,0
2,30,11
2,30,0
2,11,0
3,0,37
3,0,13
3,0,27
3,0,23
3,0,59
3,0,39
3,0,16
3,0,46
3,0,38
3,0,1
3,0,7
3,0,18
3,0,26
3,0,19
3,0,34
3,0,28
3,0,55
3,0,30
3,0,54
3,0,43
3,37,13
3,37,27
3,37,23
3,37,59
3,37,39
3,37,16
3,37,46
3,37,38
3,37,1
3,37,7
3,37,18
3,37,26
3,37,19
3,37,34
3,37,28
3,37,55
3,37,30
3,37,54
3,37,43
3,37,0
3,13,27
3,13,23
3,13,59
3,13,39
3,13,16
3,13,46
3,13,38
3,13,1
3,13,7
3,13,18
3,13,26
3,13,19
3,13,34
3,13,28
3,13,55
3,13,30
3,13,54
3,13,43
3,13,0
3,27,23
3,27,59
3,27,39
3,27,16
3,27,46
3,27,38
3,27,1
3,27,7
3,27,18
3,27,26
3,27,19
3,27,34
3,27,28
3,27,55
3,27,30
3,27,54
3,27,43
3,27,0
3,23,59
3,23,39
3,23,16
3,23,46
3,23,38
3,23,1
3,23,7
3,23,18
3,23,26
3,23,19
3,23,34
3,23,28
3,23,55
3,23,30
3,23,54
3,23,43
3,23,0
3,59,39
3,59,16
3,59,46
3,59,38
3,59,1
3,59,7
3,59,18
3,59,26
3,59,19
3,59,34
3,59,28
3,59,55
3,59,30
3,59,54
3,59,43
3,59,0
3,39,16
3,39,46
3,39,38
3,39,1
3,39,7
3,39,18
3,39,26
3,39,19
3,39,34
3,39,28
3,39,55
3,39,30
3,39,54
3,39,43
3,39,0
3,16,46
3,16,38
3,16,1
3,16,7
3,16,18
3,16,26
3,16,19
3,16,34
3,16,28
3,16,55
3,16,30
3,16,54
3,16,43
3,16,0
3,46,38
3,46,1
3,46,7
3,46,18
3,46,26
3,46,19
3,46,34
3,46,28
3,46,55
3,46,30
3,46,54
3,46,43
3,46,0
3,38,1
3,38,7
3,38,18
3,38,26
3,38,19
3,38,34
3,38,28
3,38,55
3,38,30
3,38,54
3,38,43
3,38,0
3,1,7
3,1,18
3,1,26
3,1,19
3,1,34
3,1,28
3,1,55
3,1,30
3,1,54
3,1,43
3,1,0
3,7,18
3,7,26
3,7,19
3,7,34
3,7,28
3,7,55
3,7,30
3,7,54
3,7,43
3,7,0
3,18,26
3,18,19
3,18,34
3,18,28
3,18,55
3,18,30
3,18,54
3,18,43
3,18,0
3,26,19
3,26,34
3,26,28
3,26,55
3,26,30
3,26,54
3,26,43
3,26,0
3,19,34
3,19,28
3,19,55
3,19,30
3,19,54
3,19,43
3,19,0
3,34,28
3,34,55
3,34,30
3,34,54
3,34,43
3,34,0
3,28,55
3,28,30
3,28,54
3,28,43
3,28,0
3,55,30
3,55,54
3,55,43
3,55,0
3,30,54
3,30,43
3,30,0
3,54,43
3,54,0
3,43,0
