區域,起點,終點
0,0,8
0,0,7
0,0,20
0,0,5
0,0,9
0,0,19
0,0,18
0,0,23
0,0,36
0,8,7
0,8,20
0,8,5
0,8,9
0,8,19
0,8,18
0,8,23
0,8,36
0,8,0
0,7,20
0,7,5
0,7,9
0,7,19
0,7,18
0,7,23
0,7,36
0,7,0
0,20,5
0,20,9
0,20,19
0,20,18
0,20,23
0,20,36
0,20,0
0,5,9
0,5,19
0,5,18
0,5,23
0,5,36
0,5,0
0,9,19
0,9,18
0,9,23
0,9,36
0,9,0
0,19,18
0,19,23
0,19,36
0,19,0
0,18,23
0,18,36
0,18,0
0,23,36
0,23,0
0,36,0
1,0,33
1,0,16
1,0,27
1,0,13
1,0,5
1,0,32
1,0,14
1,0,30
1,0,8
1,0,28
1,0,18
1,0,21
1,33,16
1,33,27
1,33,13
1,33,5
1,33,32
1,33,14
1,33,30
1,33,8
1,33,28
1,33,18
1,33,21
1,33,0
1,16,27
1,16,13
1,16,5
1,16,32
1,16,14
1,16,30
1,16,8
1,16,28
1,16,18
1,16,21
1,16,0
1,27,13
1,27,5
1,27,32
1,27,14
1,27,30
1,27,8
1,27,28
1,27,18
1,27,21
1,27,0
1,13,5
1,13,32
1,13,14
1,13,30
1,13,8
1,13,28
1,13,18
1,13,21
1,13,0
1,5,32
1,5,14
1,5,30
1,5,8
1,5,28
1,5,18
1,5,21
1,5,0
1,32,14
1,32,30
1,32,8
1,32,28
1,32,18
1,32,21
1,32,0
1,14,30
1,14,8
1,14,28
1,14,18
1,14,21
1,14,0
1,30,8
1,30,28
1,30,18
1,30,21
1,30,0
1,8,28
1,8,18
1,8,21
1,8,0
1,28,18
1,28,21
1,28,0
1,18,21
1,18,0
1,21,0
2,0,26
2,0,28
2,0,17
2,0,4
2,0,16
2,0,22
2,0,29
2,0,12
2,0,1
2,0,35
2,0,24
2,0,34
2,0,11
2,0,6
2,0,13
2,26,28
2,26,17
2,26,4
2,26,16
2,26,22
2,26,29
2,26,12
2,26,1
2,26,35
2,26,24
2,26,34
2,26,11
2,26,6
2,26,13
2,26,0
2,28,17
2,28,4
2,28,16
2,28,22
2,28,29
2,28,12
2,28,1
2,28,35
2,28,24
2,28,34
2,28,11
2,28,6
2,28,13
2,28,0
2,17,4
2,17,16
2,17,22
2,17,29
2,17,12
2,17,1
2,17,35
2,17,24
2,17,34
2,17,11
2,17,6
2,17,13
2,17,0
2,4,16
2,4,22
2,4,29
2,4,12
2,4,1
2,4,35
2,4,24
2,4,34
2,4,11
2,4,6
2,4,13
2,4,0
2,16,22
2,16,29
2,16,12
2,16,1
2,16,35
2,16,24
2,16,34
2,16,11
2,16,6
2,16,13
2,16,0
2,22,29
2,22,12
2,22,1
2,22,35
2,22,24
2,22,34
2,22,11
2,22,6
2,22,13
2,22,0
2,29,12
2,29,1
2,29,35
2,29,24
2,29,34
2,29,11
2,29,6
2,29,13
2,29,0
2,12,1
2,12,35
2,12,24
2,12,34
2,12,11
2,12,6
2,12,13
2,12,0
2,1,35
2,1,24
2,1,34
2,1,11
2,1,6
2,1,13
2,1,0
2,35,24
2,35,34
2,35,11
2,35,6
2,35,13
2,35,0
2,24,34
2,24,11
2,24,6
2,24,13
2,24,0
2,34,11
2,34,6
2,34,13
2,34,0
2,11,6
2,11,13
2,11,0
2,6,13
2,6,0
2,13,0
3,0,3
3,0,25
3,0,2
3,0,11
3,0,22
3,0,15
3,0,31
3,0,26
3,0,4
3,0,10
3,0,12
3,0,6
3,3,25
3,3,2
3,3,11
3,3,22
3,3,15
3,3,31
3,3,26
3,3,4
3,3,10
3,3,12
3,3,6
3,3,0
3,25,2
3,25,11
3,25,22
3,25,15
3,25,31
3,25,26
3,25,4
3,25,10
3,25,12
3,25,6
3,25,0
3,2,11
3,2,22
3,2,15
3,2,31
3,2,26
3,2,4
3,2,10
3,2,12
3,2,6
3,2,0
3,11,22
3,11,15
3,11,31
3,11,26
3,11,4
3,11,10
3,11,12
3,11,6
3,11,0
3,22,15
3,22,31
3,22,26
3,22,4
3,22,10
3,22,12
3,22,6
3,22,0
3,15,31
3,15,26
3,15,4
3,15,10
3,15,12
3,15,6
3,15,0
3,31,26
3,31,4
3,31,10
3,31,12
3,31,6
3,31,0
3,26,4
3,26,10
3,26,12
3,26,6
3,26,0
3,4,10
3,4,12
3,4,6
3,4,0
3,10,12
3,10,6
3,10,0
3,12,6
3,12,0
3,6,0
