區域,起點,終點
0,0,11
0,0,63
0,0,31
0,0,55
0,0,71
0,0,15
0,0,69
0,0,68
0,0,10
0,0,33
0,0,62
0,0,49
0,0,12
0,0,18
0,0,22
0,0,37
0,0,72
0,0,51
0,11,63
0,11,31
0,11,55
0,11,71
0,11,15
0,11,69
0,11,68
0,11,10
0,11,33
0,11,62
0,11,49
0,11,12
0,11,18
0,11,22
0,11,37
0,11,72
0,11,51
0,11,0
0,63,31
0,63,55
0,63,71
0,63,15
0,63,69
0,63,68
0,63,10
0,63,33
0,63,62
0,63,49
0,63,12
0,63,18
0,63,22
0,63,37
0,63,72
0,63,51
0,63,0
0,31,55
0,31,71
0,31,15
0,31,69
0,31,68
0,31,10
0,31,33
0,31,62
0,31,49
0,31,12
0,31,18
0,31,22
0,31,37
0,31,72
0,31,51
0,31,0
0,55,71
0,55,15
0,55,69
0,55,68
0,55,10
0,55,33
0,55,62
0,55,49
0,55,12
0,55,18
0,55,22
0,55,37
0,55,72
0,55,51
0,55,0
0,71,15
0,71,69
0,71,68
0,71,10
0,71,33
0,71,62
0,71,49
0,71,12
0,71,18
0,71,22
0,71,37
0,71,72
0,71,51
0,71,0
0,15,69
0,15,68
0,15,10
0,15,33
0,15,62
0,15,49
0,15,12
0,15,18
0,15,22
0,15,37
0,15,72
0,15,51
0,15,0
0,69,68
0,69,10
0,69,33
0,69,62
0,69,49
0,69,12
0,69,18
0,69,22
0,69,37
0,69,72
0,69,51
0,69,0
0,68,10
0,68,33
0,68,62
0,68,49
0,68,12
0,68,18
0,68,22
0,68,37
0,68,72
0,68,51
0,68,0
0,10,33
0,10,62
0,10,49
0,10,12
0,10,18
0,10,22
0,10,37
0,10,72
0,10,51
0,10,0
0,33,62
0,33,49
0,33,12
0,33,18
0,33,22
0,33,37
0,33,72
0,33,51
0,33,0
0,62,49
0,62,12
0,62,18
0,62,22
0,62,37
0,62,72
0,62,51
0,62,0
0,49,12
0,49,18
0,49,22
0,49,37
0,49,72
0,49,51
0,49,0
0,12,18
0,12,22
0,12,37
0,12,72
0,12,51
0,12,0
0,18,22
0,18,37
0,18,72
0,18,51
0,18,0
0,22,37
0,22,72
0,22,51
0,22,0
0,37,72
0,37,51
0,37,0
0,72,51
0,72,0
0,51,0
1,0,11
1,0,71
1,0,19
1,0,16
1,0,26
1,0,41
1,0,53
1,0,22
1,0,39
1,0,31
1,0,8
1,0,59
1,0,17
1,0,38
1,0,43
1,0,42
1,0,54
1,0,3
1,0,56
1,0,12
1,0,18
1,0,44
1,0,4
1,0,50
1,11,71
1,11,19
1,11,16
1,11,26
1,11,41
1,11,53
1,11,22
1,11,39
1,11,31
1,11,8
1,11,59
1,11,17
1,11,38
1,11,43
1,11,42
1,11,54
1,11,3
1,11,56
1,11,12
1,11,18
1,11,44
1,11,4
1,11,50
1,11,0
1,71,19
1,71,16
1,71,26
1,71,41
1,71,53
1,71,22
1,71,39
1,71,31
1,71,8
1,71,59
1,71,17
1,71,38
1,71,43
1,71,42
1,71,54
1,71,3
1,71,56
1,71,12
1,71,18
1,71,44
1,71,4
1,71,50
1,71,0
1,19,16
1,19,26
1,19,41
1,19,53
1,19,22
1,19,39
1,19,31
1,19,8
1,19,59
1,19,17
1,19,38
1,19,43
1,19,42
1,19,54
1,19,3
1,19,56
1,19,12
1,19,18
1,19,44
1,19,4
1,19,50
1,19,0
1,16,26
1,16,41
1,16,53
1,16,22
1,16,39
1,16,31
1,16,8
1,16,59
1,16,17
1,16,38
1,16,43
1,16,42
1,16,54
1,16,3
1,16,56
1,16,12
1,16,18
1,16,44
1,16,4
1,16,50
1,16,0
1,26,41
1,26,53
1,26,22
1,26,39
1,26,31
1,26,8
1,26,59
1,26,17
1,26,38
1,26,43
1,26,42
1,26,54
1,26,3
1,26,56
1,26,12
1,26,18
1,26,44
1,26,4
1,26,50
1,26,0
1,41,53
1,41,22
1,41,39
1,41,31
1,41,8
1,41,59
1,41,17
1,41,38
1,41,43
1,41,42
1,41,54
1,41,3
1,41,56
1,41,12
1,41,18
1,41,44
1,41,4
1,41,50
1,41,0
1,53,22
1,53,39
1,53,31
1,53,8
1,53,59
1,53,17
1,53,38
1,53,43
1,53,42
1,53,54
1,53,3
1,53,56
1,53,12
1,53,18
1,53,44
1,53,4
1,53,50
1,53,0
1,22,39
1,22,31
1,22,8
1,22,59
1,22,17
1,22,38
1,22,43
1,22,42
1,22,54
1,22,3
1,22,56
1,22,12
1,22,18
1,22,44
1,22,4
