區域,起點,終點
0,0,70
0,0,66
0,0,17
0,0,65
0,0,34
0,0,10
0,0,13
0,0,43
0,0,1
0,0,2
0,0,48
0,0,29
0,0,30
0,0,38
0,0,52
0,0,68
0,0,27
0,0,35
0,70,66
0,70,17
0,70,65
0,70,34
0,70,10
0,70,13
0,70,43
0,70,1
0,70,2
0,70,48
0,70,29
0,70,30
0,70,38
0,70,52
0,70,68
0,70,27
0,70,35
0,70,0
0,66,17
0,66,65
0,66,34
0,66,10
0,66,13
0,66,43
0,66,1
0,66,2
0,66,48
0,66,29
0,66,30
0,66,38
0,66,52
0,66,68
0,66,27
0,66,35
0,66,0
0,17,65
0,17,34
0,17,10
0,17,13
0,17,43
0,17,1
0,17,2
0,17,48
0,17,29
0,17,30
0,17,38
0,17,52
0,17,68
0,17,27
0,17,35
0,17,0
0,65,34
0,65,10
0,65,13
0,65,43
0,65,1
0,65,2
0,65,48
0,65,29
0,65,30
0,65,38
0,65,52
0,65,68
0,65,27
0,65,35
0,65,0
0,34,10
0,34,13
0,34,43
0,34,1
0,34,2
0,34,48
0,34,29
0,34,30
0,34,38
0,34,52
0,34,68
0,34,27
0,34,35
0,34,0
0,10,13
0,10,43
0,10,1
0,10,2
0,10,48
0,10,29
0,10,30
0,10,38
0,10,52
0,10,68
0,10,27
0,10,35
0,10,0
0,13,43
0,13,1
0,13,2
0,13,48
0,13,29
0,13,30
0,13,38
0,13,52
0,13,68
0,13,27
0,13,35
0,13,0
0,43,1
0,43,2
0,43,48
0,43,29
0,43,30
0,43,38
0,43,52
0,43,68
0,43,27
0,43,35
0,43,0
0,1,2
0,1,48
0,1,29
0,1,30
0,1,38
0,1,52
0,1,68
0,1,27
0,1,35
0,1,0
0,2,48
0,2,29
0,2,30
0,2,38
0,2,52
0,2,68
0,2,27
0,2,35
0,2,0
0,48,29
0,48,30
0,48,38
0,48,52
0,48,68
0,48,27
0,48,35
0,48,0
0,29,30
0,29,38
0,29,52
0,29,68
0,29,27
0,29,35
0,29,0
0,30,38
0,30,52
0,30,68
0,30,27
0,30,35
0,30,0
0,38,52
0,38,68
0,38,27
0,38,35
0,38,0
0,52,68
0,52,27
0,52,35
0,52,0
0,68,27
0,68,35
0,68,0
0,27,35
0,27,0
0,35,0
1,0,4
1,0,29
1,0,54
1,0,38
1,0,25
1,0,59
1,0,63
1,0,23
1,0,9
1,0,18
1,0,27
1,0,40
1,0,49
1,0,47
1,0,37
1,0,64
1,0,10
1,0,16
1,0,14
1,0,62
1,0,34
1,0,42
1,0,61
1,0,2
1,4,29
1,4,54
1,4,38
1,4,25
1,4,59
1,4,63
1,4,23
1,4,9
1,4,18
1,4,27
1,4,40
1,4,49
1,4,47
1,4,37
1,4,64
1,4,10
1,4,16
1,4,14
1,4,62
1,4,34
1,4,42
1,4,61
1,4,2
1,4,0
1,29,54
1,29,38
1,29,25
1,29,59
1,29,63
1,29,23
1,29,9
1,29,18
1,29,27
1,29,40
1,29,49
1,29,47
1,29,37
1,29,64
1,29,10
1,29,16
1,29,14
1,29,62
1,29,34
1,29,42
1,29,61
1,29,2
1,29,0
1,54,38
1,54,25
1,54,59
1,54,63
1,54,23
1,54,9
1,54,18
1,54,27
1,54,40
1,54,49
1,54,47
1,54,37
1,54,64
1,54,10
