區域,起點,終點
0,0,11
0,0,22
0,0,19
0,0,26
0,0,5
0,0,2
0,0,36
0,0,18
0,0,30
0,11,22
0,11,19
0,11,26
0,11,5
0,11,2
0,11,36
0,11,18
0,11,30
0,11,0
0,22,19
0,22,26
0,22,5
0,22,2
0,22,36
0,22,18
0,22,30
0,22,0
0,19,26
0,19,5
0,19,2
0,19,36
0,19,18
0,19,30
0,19,0
0,26,5
0,26,2
0,26,36
0,26,18
0,26,30
0,26,0
0,5,2
0,5,36
0,5,18
0,5,30
0,5,0
0,2,36
0,2,18
0,2,30
0,2,0
0,36,18
0,36,30
0,36,0
0,18,30
0,18,0
0,30,0
1,0,34
1,0,35
1,0,12
1,0,24
1,0,2
1,0,30
1,0,10
1,0,23
1,0,16
1,0,36
1,0,7
1,0,13
1,34,35
1,34,12
1,34,24
1,34,2
1,34,30
1,34,10
1,34,23
1,34,16
1,34,36
1,34,7
1,34,13
1,34,0
1,35,12
1,35,24
1,35,2
1,35,30
1,35,10
1,35,23
1,35,16
1,35,36
1,35,7
1,35,13
1,35,0
1,12,24
1,12,2
1,12,30
1,12,10
1,12,23
1,12,16
1,12,36
1,12,7
1,12,13
1,12,0
1,24,2
1,24,30
1,24,10
1,24,23
1,24,16
1,24,36
1,24,7
1,24,13
1,24,0
1,2,30
1,2,10
1,2,23
1,2,16
1,2,36
1,2,7
1,2,13
1,2,0
1,30,10
1,30,23
1,30,16
1,30,36
1,30,7
1,30,13
1,30,0
1,10,23
1,10,16
1,10,36
1,10,7
1,10,13
1,10,0
1,23,16
1,23,36
1,23,7
1,23,13
1,23,0
1,16,36
1,16,7
1,16,13
1,16,0
1,36,7
1,36,13
1,36,0
1,7,13
1,7,0
1,13,0
2,0,32
2,0,31
2,0,7
2,0,10
2,0,4
2,0,14
2,0,29
2,0,33
2,0,17
2,0,25
2,0,27
2,0,15
2,0,20
2,0,28
2,0,13
2,32,31
2,32,7
2,32,10
2,32,4
2,32,14
2,32,29
2,32,33
2,32,17
2,32,25
2,32,27
2,32,15
2,32,20
2,32,28
2,32,13
2,32,0
2,31,7
2,31,10
2,31,4
2,31,14
2,31,29
2,31,33
2,31,17
2,31,25
2,31,27
2,31,15
2,31,20
2,31,28
2,31,13
2,31,0
2,7,10
2,7,4
2,7,14
2,7,29
2,7,33
2,7,17
2,7,25
2,7,27
2,7,15
2,7,20
2,7,28
2,7,13
2,7,0
2,10,4
2,10,14
2,10,29
2,10,33
2,10,17
2,10,25
2,10,27
2,10,15
2,10,20
2,10,28
2,10,13
2,10,0
2,4,14
2,4,29
2,4,33
2,4,17
2,4,25
2,4,27
2,4,15
2,4,20
2,4,28
2,4,13
2,4,0
2,14,29
2,14,33
2,14,17
2,14,25
2,14,27
2,14,15
2,14,20
2,14,28
2,14,13
2,14,0
2,29,33
2,29,17
2,29,25
2,29,27
2,29,15
2,29,20
2,29,28
2,29,13
2,29,0
2,33,17
2,33,25
2,33,27
2,33,15
2,33,20
2,33,28
2,33,13
2,33,0
2,17,25
2,17,27
2,17,15
2,17,20
2,17,28
2,17,13
2,17,0
2,25,27
2,25,15
2,25,20
2,25,28
2,25,13
2,25,0
2,27,15
2,27,20
2,27,28
2,27,13
2,27,0
2,15,20
2,15,28
2,15,13
2,15,0
2,20,28
2,20,13
2,20,0
2,28,13
2,28,0
2,13,0
3,0,33
3,0,31
3,0,9
3,0,32
3,0,1
3,0,6
3,0,3
3,0,28
3,0,8
3,0,21
3,0,25
3,0,20
3,33,31
3,33,9
3,33,32
3,33,1
3,33,6
3,33,3
3,33,28
3,33,8
3,33,21
3,33,25
3,33,20
3,33,0
3,31,9
3,31,32
3,31,1
3,31,6
3,31,3
3,31,28
3,31,8
3,31,21
3,31,25
3,31,20
3,31,0
3,9,32
3,9,1
3,9,6
3,9,3
3,9,28
3,9,8
3,9,21
3,9,25
3,9,20
3,9,0
3,32,1
3,32,6
3,32,3
3,32,28
3,32,8
3,32,21
3,32,25
3,32,20
3,32,0
3,1,6
3,1,3
3,1,28
3,1,8
3,1,21
3,1,25
3,1,20
3,1,0
3,6,3
3,6,28
3,6,8
3,6,21
3,6,25
3,6,20
3,6,0
3,3,28
3,3,8
3,3,21
3,3,25
3,3,20
3,3,0
3,28,8
3,28,21
3,28,25
3,28,20
3,28,0
3,8,21
3,8,25
3,8,20
3,8,0
3,21,25
3,21,20
3,21,0
3,25,20
3,25,0
3,20,0
