區域,起點,終點
0,0,38
0,0,42
0,0,4
0,0,36
0,0,2
0,0,18
0,0,3
0,0,9
0,0,41
0,0,26
0,0,40
0,0,15
0,38,42
0,38,4
0,38,36
0,38,2
0,38,18
0,38,3
0,38,9
0,38,41
0,38,26
0,38,40
0,38,15
0,38,0
0,42,4
0,42,36
0,42,2
0,42,18
0,42,3
0,42,9
0,42,41
0,42,26
0,42,40
0,42,15
0,42,0
0,4,36
0,4,2
0,4,18
0,4,3
0,4,9
0,4,41
0,4,26
0,4,40
0,4,15
0,4,0
0,36,2
0,36,18
0,36,3
0,36,9
0,36,41
0,36,26
0,36,40
0,36,15
0,36,0
0,2,18
0,2,3
0,2,9
0,2,41
0,2,26
0,2,40
0,2,15
0,2,0
0,18,3
0,18,9
0,18,41
0,18,26
0,18,40
0,18,15
0,18,0
0,3,9
0,3,41
0,3,26
0,3,40
0,3,15
0,3,0
0,9,41
0,9,26
0,9,40
0,9,15
0,9,0
0,41,26
0,41,40
0,41,15
0,41,0
0,26,40
0,26,15
0,26,0
0,40,15
0,40,0
0,15,0
1,0,31
1,0,10
1,0,40
1,0,12
1,0,15
1,0,20
1,0,32
1,0,17
1,0,2
1,0,7
1,0,45
1,0,3
1,0,25
1,0,16
1,0,24
1,0,21
1,31,10
1,31,40
1,31,12
1,31,15
1,31,20
1,31,32
1,31,17
1,31,2
1,31,7
1,31,45
1,31,3
1,31,25
1,31,16
1,31,24
1,31,21
1,31,0
1,10,40
1,10,12
1,10,15
1,10,20
1,10,32
1,10,17
1,10,2
1,10,7
1,10,45
1,10,3
1,10,25
1,10,16
1,10,24
1,10,21
1,10,0
1,40,12
1,40,15
1,40,20
1,40,32
1,40,17
1,40,2
1,40,7
1,40,45
1,40,3
1,40,25
1,40,16
1,40,24
1,40,21
1,40,0
1,12,15
1,12,20
1,12,32
1,12,17
1,12,2
1,12,7
1,12,45
1,12,3
1,12,25
1,12,16
1,12,24
1,12,21
1,12,0
1,15,20
1,15,32
1,15,17
1,15,2
1,15,7
1,15,45
1,15,3
1,15,25
1,15,16
1,15,24
1,15,21
1,15,0
1,20,32
1,20,17
1,20,2
1,20,7
1,20,45
1,20,3
1,20,25
1,20,16
1,20,24
1,20,21
1,20,0
1,32,17
1,32,2
1,32,7
1,32,45
1,32,3
1,32,25
1,32,16
1,32,24
1,32,21
1,32,0
1,17,2
1,17,7
1,17,45
1,17,3
1,17,25
1,17,16
1,17,24
1,17,21
1,17,0
1,2,7
1,2,45
1,2,3
1,2,25
1,2,16
1,2,24
1,2,21
1,2,0
1,7,45
1,7,3
1,7,25
1,7,16
1,7,24
1,7,21
1,7,0
1,45,3
1,45,25
1,45,16
1,45,24
1,45,21
1,45,0
1,3,25
1,3,16
1,3,24
1,3,21
1,3,0
1,25,16
1,25,24
1,25,21
1,25,0
1,16,24
1,16,21
1,16,0
1,24,21
1,24,0
1,21,0
2,0,44
